swing_id,session,user,level,side,pelvis_peak_vel,pelvis_peak_time_rel_hs,wrist_peak_vel,wrist_peak_time_rel_hs
81_3,81,176,college,R,848.2095836256804,0.09729999999999994,5021.821298826045,0.15280000000000005
81_4,81,176,college,R,795.178909910556,0.24439999999999995,1573.3799622429224,0.3416000000000001
81_5,81,176,college,R,828.7782500959953,0.1916,1377.6799780464112,0.2722
84_1,84,177,independent,L,701.0771492097072,0.12769999999999992,1259.3329865769101,0.1943999999999999
84_2,84,177,independent,L,697.6695373660298,0.10000000000000009,1264.0596366790492,0.20000000000000018
84_3,84,177,independent,L,728.9281270674154,0.13049999999999984,1104.1516245321293,0.16379999999999995
84_4,84,177,independent,L,730.0224356287004,0.1028,1010.523234105446,0.16949999999999998
84_5,84,177,independent,L,733.4946366426751,0.11660000000000004,1116.6491421726523,0.18330000000000002
86_1,86,178,college,R,662.97617814058,0.0777000000000001,1408.8055787086805,0.17500000000000004
86_2,86,178,college,R,678.9795997313248,0.05280000000000018,1149.3868169118523,0.13060000000000005
86_3,86,178,college,R,696.4660918141672,0.058399999999999785,1428.8039252030387,0.13059999999999983
86_5,86,178,college,R,695.9400261600206,0.050000000000000044,1379.3906723056127,0.13890000000000002
89_1,89,179,milb,R,730.9068033772569,0.11939999999999995,1633.0232440645448,0.17779999999999996
89_2,89,179,milb,R,746.739004288781,0.10560000000000014,1474.1908659472763,0.17230000000000012
89_3,89,179,milb,R,728.5724484026142,0.10550000000000015,1272.8078596897255,0.17500000000000004
89_4,89,179,milb,R,723.821596098196,0.11670000000000025,1546.2137314507268,0.17500000000000027
89_5,89,179,milb,R,715.850512569028,0.11390000000000011,1474.0411433836473,0.18610000000000015
103_1,103,4,high_school,R,768.4821002100764,0.06390000000000007,1584.9164022981686,0.16949999999999998
103_2,103,4,high_school,R,828.9371621415161,0.0694999999999999,1527.635597873688,0.16389999999999993
103_3,103,4,high_school,R,790.5358646491063,0.0693999999999999,1459.9983892430498,0.18609999999999993
103_4,103,4,high_school,R,791.9413633023345,0.0693999999999999,1083.903801877164,0.18049999999999988
103_5,103,4,high_school,R,817.2294605136431,0.06669999999999998,1426.4149612289546,0.16949999999999998
111_1,111,10,college,L,767.3136574682416,0.14450000000000007,1629.4790080456544,0.19720000000000004
111_2,111,10,college,L,747.275240171043,0.14169999999999994,960.6080521125824,0.2028000000000001
111_3,111,10,college,L,768.5489991923353,0.1499999999999999,975.0571007700574,0.14159999999999995
111_4,111,10,college,L,792.2926563745685,0.16379999999999995,1307.8971409904564,0.23329999999999984
111_5,111,10,college,L,763.930080059373,0.13329999999999997,1156.8972790306018,0.20550000000000002
111_6,111,10,college,L,785.6940586674943,0.1361000000000001,1212.9148105043816,0.18890000000000007
111_7,111,10,college,L,794.093986543948,0.13060000000000005,1443.238870352157,0.18609999999999993
111_8,111,10,college,L,784.6813380588263,0.11939999999999995,1525.5606107486944,0.17500000000000004
121_1,121,22,college,R,779.2183910569681,0.06390000000000007,964.0748670234848,0.12780000000000014
121_2,121,22,college,R,691.7830044756087,0.07780000000000009,1111.1728661147058,0.1333000000000002
121_3,121,22,college,R,765.03028349051,0.05559999999999987,1180.8952668943211,0.125
121_4,121,22,college,R,781.7039949000837,0.055500000000000105,986.0372836548221,0.11390000000000011
121_5,121,22,college,R,753.060417232761,0.06669999999999998,1270.1167313128585,0.11939999999999995
121_6,121,22,college,R,770.8080568529301,0.06669999999999998,1321.3241378887203,0.12219999999999986
121_7,121,22,college,R,814.3272509479405,0.05830000000000002,1119.9655805152809,0.11939999999999995
121_8,121,22,college,R,775.9716215755316,0.055600000000000094,1099.6913876105423,0.10560000000000014
123_1,123,9,college,R,717.0177065760859,0.5750000000000001,1242.021264801203,0.6445
123_2,123,9,college,R,703.9498567314153,0.5944999999999999,1127.9618903442793,0.6611000000000001
123_3,123,9,college,R,689.1549098757768,0.7333,1198.5192356709006,0.8111
123_4,123,9,college,R,797.4050240024137,0.6,1246.5484983911738,0.6694
123_5,123,9,college,R,769.3222957786028,0.55,1058.1170528080813,0.6194
123_6,123,9,college,R,776.331669016832,0.5750000000000001,1051.462617476822,0.6417
123_7,123,9,college,R,677.5966344812598,0.5056,1098.5515586990261,0.575
123_8,123,9,college,R,671.2439398485471,0.5916,1655.5527536368418,0.6749999999999999
123_9,123,9,college,R,679.320288287469,0.5528,1077.9138773543737,0.6194
125_1,125,24,college,L,752.589732610391,0.07220000000000004,1669.5264031364434,0.1694
125_2,125,24,college,L,763.073924539615,0.07499999999999996,1311.5964459349757,0.16389999999999993
125_3,125,24,college,L,754.7725714261879,0.07230000000000003,1388.2231872934085,0.16389999999999993
125_4,125,24,college,L,743.82599983804,0.08889999999999998,1443.4509407578248,0.17499999999999982
125_5,125,24,college,L,792.7997208543214,0.06940000000000002,1631.3839802244413,0.15550000000000008
125_6,125,24,college,L,761.7960275590967,0.07499999999999996,1434.065930872291,0.16949999999999998
125_7,125,24,college,L,752.7460957813132,0.06669999999999998,1453.8834730383792,0.16670000000000007
140_1,140,37,college,R,834.0091290867084,0.09450000000000003,918.9366704611585,0.15559999999999996
140_2,140,37,college,R,858.0938937590687,0.09169999999999989,1193.8476155487267,0.14450000000000007
140_3,140,37,college,R,856.3107978480359,0.0889000000000002,726.0873623478514,0.14450000000000007
140_4,140,37,college,R,830.9918504954064,0.09170000000000011,813.9247929448703,0.14440000000000008
140_5,140,37,college,R,837.2976107300498,0.09170000000000011,1243.7950399317847,0.15280000000000005
140_6,140,37,college,R,816.4588176401061,0.09170000000000011,1211.509941780896,0.1472
140_7,140,37,college,R,875.8670728927192,0.0915999999999999,1231.4974050170224,0.15280000000000005
140_8,140,37,college,R,870.028904092749,0.08610000000000007,1071.7819206944152,0.15280000000000005
160_1,160,51,college,R,650.590496394414,0.11939999999999995,809.4326653269004,0.16110000000000002
160_2,160,51,college,R,657.4954295384417,0.09169999999999989,688.4133908621621,0.16110000000000002
160_3,160,51,college,R,643.1435493512625,0.11109999999999998,815.0262845720744,0.16949999999999998
160_4,160,51,college,R,701.9819122623744,0.10000000000000009,748.956347040974,0.125
160_5,160,51,college,R,691.2716327558292,0.0915999999999999,848.7245304821405,0.15549999999999997
160_6,160,51,college,R,699.6621743930496,0.1166999999999998,668.1274235289179,0.125
160_7,160,51,college,R,778.1934224800669,0.09999999999999987,871.2978513339741,0.16110000000000002
160_8,160,51,college,R,692.9055595216782,0.13339999999999996,959.6137794269682,0.1944999999999999
164_1,164,54,independent,L,745.0916606908307,0.0360999999999998,1904.8708020122544,0.15269999999999984
164_2,164,54,independent,L,731.6532507175855,0.08340000000000003,1941.3933453471066,0.15839999999999999
164_3,164,54,independent,L,787.2795386892384,0.04999999999999993,1911.9151740370728,0.15279999999999994
164_4,164,54,independent,L,765.7442848949903,0.04159999999999986,1693.2113483124808,0.1499999999999999
164_5,164,54,independent,L,820.6202886561725,0.055500000000000105,1819.870693013141,0.15280000000000005
164_6,164,54,independent,L,741.7929881984461,0.05559999999999998,1789.5594593226651,0.15839999999999999
164_7,164,54,independent,L,755.8609081825704,0.05279999999999996,1683.037130870252,0.1499999999999999
164_8,164,54,independent,L,798.8417128548872,0.050000000000000044,1660.7622763450554,0.15560000000000018
164_9,164,54,independent,L,795.5491412904862,0.05830000000000002,1920.2565064985877,0.15550000000000008
167_1,167,56,college,R,796.652528030772,0.11660000000000004,1390.9521132754355,0.17780000000000007
167_2,167,56,college,R,815.0592393491102,0.11109999999999998,1039.1127126722392,0.17220000000000013
167_3,167,56,college,R,791.4425877416883,0.09719999999999995,1417.2109965726838,0.16669999999999985
167_4,167,56,college,R,829.4729320847667,0.10270000000000001,1327.0164172664781,0.17500000000000004
167_5,167,56,college,R,791.5397842245519,0.11110000000000009,1303.0425417607248,0.17220000000000002
167_6,167,56,college,R,799.0549682280688,0.11390000000000011,859.0233372424524,0.17230000000000012
167_7,167,56,college,R,792.9599644121386,0.1028,1364.2494214549847,0.16670000000000007
167_8,167,56,college,R,863.4909160763939,0.10829999999999995,1126.3655803716217,0.16939999999999988
174_1,174,19,high_school,R,778.0407347204514,0.23059999999999992,875.6549216362688,0.23059999999999992
174_3,174,19,high_school,R,773.4655258961449,0.14169999999999994,1108.185067914516,0.21389999999999998
174_4,174,19,high_school,R,752.4576323989877,0.16670000000000007,809.3444362379715,0.16390000000000005
174_5,174,19,high_school,R,703.6271157612034,0.10829999999999995,823.5732145160016,0.16659999999999997
174_7,174,19,high_school,R,700.968702477172,0.14450000000000007,820.6107409623213,0.19730000000000003
174_8,174,19,high_school,R,785.2796570839715,0.125,908.5817462995501,0.125
178_1,178,64,college,R,638.1986183430124,0.15279999999999982,883.8210168988458,0.2056
178_2,178,64,college,R,567.2111562972206,0.2278,1010.6589780106888,0.2722
178_3,178,64,college,R,645.7052510066338,0.18889999999999985,6390.771979015493,0.20829999999999993
178_4,178,64,college,R,658.1171844670293,0.1499999999999999,997.971007127186,0.19720000000000004
178_5,178,64,college,R,545.3738423053402,0.34999999999999987,970.1328820613649,0.39449999999999985
178_6,178,64,college,R,594.5176200886481,0.2639,1118.1718833120156,0.30000000000000004
178_7,178,64,college,R,702.2215895142003,0.23609999999999998,1046.437703755871,0.28049999999999997
178_8,178,64,college,R,553.5743158898541,0.30000000000000004,1156.9424578077167,0.35830000000000006
179_1,179,65,college,R,790.5456404787076,0.11109999999999998,1695.3732265679848,0.19720000000000004
179_2,179,65,college,R,784.1629460827704,0.11120000000000008,1909.8230296110526,0.1917000000000001
179_3,179,65,college,R,793.5026455944303,0.15839999999999987,2067.2213006551815,0.25839999999999996
179_4,179,65,college,R,777.2322757891491,0.13060000000000005,2167.335010400886,0.21109999999999995
179_5,179,65,college,R,843.5166295911895,0.10549999999999993,2122.817371689428,0.2138
179_6,179,65,college,R,787.0237238719365,0.13050000000000006,1701.0956482423792,0.2277
179_7,179,65,college,R,794.150591270157,0.11939999999999995,1889.532991590012,0.21109999999999995
180_1,180,67,college,R,764.3302210597785,0.09719999999999995,1097.4511327245739,0.15829999999999989
180_2,180,67,college,R,801.1143896877711,0.10830000000000006,1322.2010411116344,0.1583
180_3,180,67,college,R,716.5241679268955,0.10000000000000009,1300.1497087487617,0.16110000000000002
180_4,180,67,college,R,789.5875536131127,0.10000000000000009,1284.2004215088937,0.1584000000000001
180_5,180,67,college,R,731.6433743407781,0.09719999999999995,1496.3771707229062,0.16110000000000002
180_6,180,67,college,R,760.4384603371005,0.09439999999999993,1431.6445886231857,0.15829999999999989
180_7,180,67,college,R,756.605337497397,0.09450000000000003,1218.0305186626606,0.17780000000000007
181_1,181,68,college,R,800.1852944755109,0.10270000000000001,1523.7982017938268,0.18609999999999993
181_2,181,68,college,R,806.447238847062,0.1028,1675.5219983904988,0.18889999999999996
181_3,181,68,college,R,815.975447693581,0.08889999999999998,1514.3362311073522,0.1834
181_4,181,68,college,R,787.5875551353704,0.11109999999999998,1560.6282279767881,0.18889999999999996
181_5,181,68,college,R,810.6718651086949,0.125,1973.8887113300132,0.19169999999999998
181_6,181,68,college,R,728.85069696503,0.1277999999999999,1938.5217162245926,0.19720000000000004
181_7,181,68,college,R,818.8884274260444,0.09999999999999987,1801.5039265267171,0.18890000000000007
181_8,181,68,college,R,790.9009855470405,0.1139,1754.1254068088292,0.18059999999999998
185_1,185,71,high_school,R,794.2179404216768,0.09719999999999995,1498.7056066664795,0.15549999999999986
185_2,185,71,high_school,R,782.6307872345491,0.1028,1547.1540245388403,0.1583
185_3,185,71,high_school,R,842.3001851306101,0.09170000000000011,1451.0086474047287,0.15549999999999997
185_4,185,71,high_school,R,882.0839748454225,0.09160000000000013,1054.0159584287376,0.16110000000000002
185_5,185,71,high_school,R,829.9274360136613,0.09170000000000011,1424.8221142993043,0.1555000000000002
185_6,185,71,high_school,R,856.9251879003091,0.08340000000000003,1456.9592738098138,0.15280000000000005
190_1,190,76,college,R,644.8408869073052,0.2944000000000001,1307.3321203045116,0.3528000000000001
190_2,190,76,college,R,740.5753971234057,0.13049999999999984,1240.1812833150038,0.17499999999999982
190_3,190,76,college,R,676.489493443106,0.19169999999999998,1294.0706572323863,0.24729999999999985
190_4,190,76,college,R,687.9236852470339,0.1361,1534.3593279590377,0.20000000000000007
190_5,190,76,college,R,678.2700637843675,0.1499999999999999,1219.9456572949919,0.17500000000000004
190_6,190,76,college,R,632.4854777169038,0.17779999999999996,1256.9517261466528,0.21670000000000011
190_7,190,76,college,R,544.6468657891827,0.13890000000000002,1213.4196925609292,0.18330000000000002
190_8,190,76,college,R,658.5694853641793,0.13050000000000006,1158.2840771521337,0.16660000000000008
198_7,198,82,college,R,750.9815050538994,0.2805000000000002,1087.4636846263925,0.3833000000000002
199_1,199,83,college,R,768.2110809497673,0.09999999999999998,1307.5010850854771,0.1472
199_2,199,83,college,R,741.8309800727588,0.09999999999999987,1384.9772249585371,0.16389999999999993
199_3,199,83,college,R,747.32519224804,0.09450000000000003,1268.361038695233,0.14450000000000007
199_4,199,83,college,R,728.2754340672903,0.09999999999999998,1257.4896237087364,0.1583
199_5,199,83,college,R,757.6014960492753,0.10559999999999992,1389.2357076640305,0.16949999999999998
199_6,199,83,college,R,780.3615468338954,0.10000000000000009,1388.9182461265134,0.1584000000000001
199_7,199,83,college,R,753.6845412923168,0.09440000000000004,1256.0390554260086,0.15280000000000005
199_8,199,83,college,R,752.1431422352131,0.1028,1241.7256861049948,0.15839999999999987
200_1,200,85,college,L,845.9047097088242,0.10840000000000005,1895.158775611508,0.17500000000000004
200_2,200,85,college,L,876.9577253551565,0.11119999999999997,1793.2377210299894,0.18059999999999987
200_3,200,85,college,L,872.5846191524865,0.12230000000000008,1609.7486271212967,0.19169999999999998
200_4,200,85,college,L,922.3881396341021,0.10840000000000005,2151.6954248360757,0.17779999999999996
200_5,200,85,college,L,860.7077753676099,0.11119999999999997,1723.5636453479603,0.1834
200_6,200,85,college,L,888.8784390264509,0.11670000000000003,1925.3925687099684,0.18610000000000015
200_7,200,85,college,L,884.5391026622226,0.11380000000000012,1751.146117005143,0.1805000000000001
200_8,200,85,college,L,861.2393988762649,0.11390000000000011,1656.2610438823071,0.1805000000000001
201_1,201,86,college,R,693.2136649998397,0.08889999999999998,1130.115973401677,0.14449999999999985
201_2,201,86,college,R,730.8484969961012,0.08889999999999998,985.07627281071,0.14169999999999994
201_3,201,86,college,R,782.1831116974594,0.08889999999999998,928.7450052282273,0.13890000000000002
201_5,201,86,college,R,787.7329711557464,0.08889999999999998,1028.5196588136027,0.14169999999999994
201_6,201,86,college,R,760.6608916093162,0.10000000000000009,1026.3566036968487,0.1473
201_7,201,86,college,R,818.5882629660225,0.09450000000000003,999.3289996042245,0.1473
201_8,201,86,college,R,770.8017115811367,0.08889999999999998,1047.6869025950548,0.1361000000000001
203_1,203,87,college,L,799.8054569850972,0.10839999999999983,905.1938097457527,0.15559999999999996
203_2,203,87,college,L,803.4953861243821,0.10829999999999984,884.0685354555154,0.15279999999999982
203_3,203,87,college,L,799.8340148969785,0.10000000000000009,1138.3122792444346,0.15280000000000005
203_4,203,87,college,L,834.7162614570415,0.1028,1077.4287447223878,0.15559999999999996
204_1,204,88,college,R,693.2640929305801,0.08609999999999995,1387.9723713943877,0.16110000000000002
204_2,204,88,college,R,700.067466511657,0.0917,1247.0359451213506,0.16670000000000007
204_3,204,88,college,R,706.944754335733,0.0804999999999999,1382.3669654736727,0.17499999999999993
204_4,204,88,college,R,699.2780755065827,0.07769999999999999,1224.2886577700783,0.1583
204_5,204,88,college,R,688.1716308698652,0.08889999999999998,1227.6388123260724,0.16389999999999993
204_6,204,88,college,R,659.6211907074393,0.09440000000000004,1112.434989886717,0.16390000000000005
204_7,204,88,college,R,693.7828631265982,0.08339999999999992,1101.6813004973444,0.16389999999999993
204_8,204,88,college,R,709.533205928433,0.08329999999999993,1592.4451288318382,0.1721999999999999
215_1,215,96,college,L,725.1304794437206,0.09450000000000003,1064.0096188840682,0.1499999999999999
215_2,215,96,college,L,683.9809628912562,0.11670000000000025,1371.2577192131937,0.16110000000000024
215_4,215,96,college,L,668.9205047756496,0.11389999999999989,1182.1272631707384,0.1694
215_5,215,96,college,L,686.4014218351679,0.10559999999999992,869.7531499858451,0.16389999999999993
219_1,219,99,college,L,747.4799597955385,0.09730000000000016,2088.9876875679593,0.15559999999999996
219_2,219,99,college,L,694.0092816485742,0.04170000000000007,1920.1376470066227,0.10830000000000006
219_3,219,99,college,L,726.7430258832692,0.09169999999999989,2127.4322927641647,0.15280000000000005
219_4,219,99,college,L,749.6488981729381,0.09720000000000018,1897.087197933635,0.1583000000000001
219_5,219,99,college,L,724.3868086936219,0.08610000000000007,1660.2847353414413,0.1499999999999999
219_6,219,99,college,L,663.7387291500926,0.11380000000000012,1978.6091798570453,0.1472
219_7,219,99,college,L,745.1247129177035,0.1028,6051.352651323247,0.11109999999999998
219_8,219,99,college,L,755.1831495425531,0.08610000000000007,2145.8948828755474,0.15000000000000013
236_1,236,113,milb,L,751.0999540873704,0.2860999999999999,1236.0274833343594,0.36109999999999987
236_2,236,113,milb,L,803.7645193502137,0.12770000000000015,1108.612710521488,0.17220000000000013
236_3,236,113,milb,L,697.2236604320667,0.24170000000000003,1270.4851451443617,0.3083
236_4,236,113,milb,L,859.5603469653657,0.11660000000000004,1441.9335935196843,0.17769999999999997
244_1,244,120,independent,R,750.5276979189775,0.1361,1207.593152995362,0.1721999999999999
244_2,244,120,independent,R,783.619376189646,0.10829999999999995,1182.5799606183634,0.16659999999999997
244_3,244,120,independent,R,741.7669380706382,0.12780000000000002,1249.9778195721474,0.20000000000000007
244_4,244,120,independent,R,780.9026570118264,0.11659999999999993,1107.6590412034427,0.15000000000000002
244_5,244,120,independent,R,761.5779090911908,0.12219999999999998,1098.1099096137236,0.16390000000000005
244_6,244,120,independent,R,740.510350485373,0.11109999999999998,1153.073493205173,0.19169999999999998
244_7,244,120,independent,R,726.9380643780459,0.11659999999999981,1108.2157027611186,0.15549999999999997
244_8,244,120,independent,R,747.5438449745005,0.125,1264.3840266779314,0.21109999999999995
254_1,254,73,high_school,R,756.5413085414503,0.0806,910.3277923950033,0.15280000000000005
254_2,254,73,high_school,R,802.1589983585299,0.09449999999999992,1309.2466353556765,0.16390000000000005
254_3,254,73,high_school,R,789.0269624941469,0.08890000000000009,1002.8822056493624,0.16390000000000005
254_4,254,73,high_school,R,828.8808100930617,0.08609999999999995,1188.5141352783357,0.16110000000000013
254_5,254,73,high_school,R,742.5249065626149,0.07769999999999988,1268.3130516713647,0.15549999999999997
254_6,254,73,high_school,R,813.7935950406651,0.09160000000000013,930.666213178307,0.15270000000000006
254_7,254,73,high_school,R,819.4262385690307,0.08609999999999995,1058.113099366495,0.16949999999999987
254_8,254,73,high_school,R,738.3663701754435,0.09440000000000004,929.7660890252773,0.15549999999999997
258_3,258,127,high_school,R,597.9657657015325,0.3055000000000001,1302.6411380553357,0.3416000000000001
258_5,258,127,high_school,R,637.6714336328232,0.43889999999999996,1284.9432064556354,0.5055999999999999
263_1,263,53,college,L,655.6330323909176,0.09999999999999987,2026.926238456459,0.16949999999999998
263_2,263,53,college,L,672.3967207916544,0.04159999999999986,1926.7994103968945,0.18049999999999988
263_3,263,53,college,L,687.7105567320383,0.04169999999999985,1791.6872563157249,0.16390000000000016
263_4,263,53,college,L,719.0320647753617,0.09170000000000011,1514.504276645167,0.16670000000000007
263_5,263,53,college,L,693.6283364744695,0.04170000000000007,1787.1347288039085,0.17500000000000004
263_6,263,53,college,L,689.9393851178885,0.04170000000000007,1858.8323527633738,0.1805000000000001
263_7,263,53,college,L,707.822773296918,0.03890000000000016,1945.7374854910952,0.17779999999999996
263_8,263,53,college,L,686.0614915992152,0.08610000000000007,1963.4514813465344,0.16670000000000007
265_1,265,44,college,L,736.8510457470288,0.11949999999999994,937.1917093035236,0.15559999999999974
265_2,265,44,college,L,785.7440377629218,0.1111000000000002,5044.15625266222,0.11660000000000026
265_3,265,44,college,L,733.2929376652894,0.125,904.0957451191218,0.1695000000000002
265_4,265,44,college,L,749.1033668713818,0.11940000000000017,830.535750983135,0.10830000000000028
265_5,265,44,college,L,707.4212439029096,0.12219999999999986,896.3894761867634,0.1166999999999998
265_6,265,44,college,L,744.7023432725722,0.10549999999999993,842.1572415604345,0.10270000000000001
265_7,265,44,college,L,722.1479332594188,0.10279999999999978,884.9409616925018,0.10279999999999978
265_8,265,44,college,L,754.0128346429788,0.10000000000000009,970.3236008196905,0.16110000000000002
268_1,268,78,college,R,797.630641253613,0.11950000000000016,808.1511783268091,0.17780000000000018
268_2,268,78,college,R,765.7818794132504,0.11939999999999973,766.6526535750137,0.1694
268_3,268,78,college,R,785.5250747463825,0.13050000000000006,927.7586297907609,0.18049999999999988
268_4,268,78,college,R,820.2043427668071,0.125,910.1441175284331,0.17779999999999996
268_5,268,78,college,R,777.5836651373921,0.12219999999999986,1026.5407305530841,0.18330000000000002
268_6,268,78,college,R,799.523050264431,0.11940000000000017,1113.0232065685334,0.18050000000000033
268_7,268,78,college,R,790.3924705212594,0.12219999999999986,874.3777868638133,0.1806000000000001
273_1,273,130,college,L,831.7698486494565,0.09450000000000003,1353.0486422908307,0.15280000000000005
273_2,273,130,college,L,784.2476384572542,0.09160000000000013,1505.942924902073,0.17220000000000013
273_3,273,130,college,L,781.772202919738,0.23339999999999994,1674.3357020831575,0.3222999999999999
273_4,273,130,college,L,729.0472999696933,0.10000000000000009,1864.3865786323743,0.17500000000000004
273_5,273,130,college,L,792.6101153478423,0.09170000000000011,1662.9174637501947,0.16110000000000002
273_6,273,130,college,L,765.0672384449749,0.08889999999999998,1957.4252030025464,0.1610999999999999
282_1,282,80,college,R,799.9986983411724,0.10549999999999993,1676.9008178016163,0.17769999999999997
